#Team:Unknown
#BoatNo:1
#Source:SailLogger iOS
#Interval:1
#Device:iPhone
timestamp,latitude,longitude,sog,cog,heel,pitch
1721916895940.0,45.36862991,-75.83001115,4.56,328.62,-68.17,42.06
1721916896940.0,45.36865088,-75.83003226,4.98,328.62,-62.67,42.59
1721916897940.0,45.36867292,-75.83004288,4.76,335.63,-56.31,44.3
1721916898940.0,45.36869223,-75.83006192,4.71,323.34,-59.64,46.45
1721916899940.0,45.36871037,-75.83007135,4.08,333.45,-63.35,47.29
1721916900940.0,45.3687388,-75.83009183,5.75,334.73,-63.41,46.48
1721916901940.0,45.36875569,-75.83010709,4.65,332.22,-54.71,50.35
1721916902940.0,45.36877696,-75.83013017,5.36,325.86,-50.6,51.7
1721916903940.0,45.36879899,-75.83014391,4.86,326.45,-59.35,45.93
1721916904940.0,45.3688281,-75.83014913,5.29,339.69,-62.52,42.45
1721916905940.0,45.36884655,-75.83016759,5.24,333.28,-64.97,42.59
1721916906940.0,45.36886559,-75.83018623,5.07,328.71,-65.53,45.04
1721916907940.0,45.36888847,-75.83019814,5.38,335.79,-63.58,44.03
1721916908940.0,45.36890436,-75.8302092,4.37,334.89,-65.3,37.64
1721916909940.0,45.36892463,-75.83022424,4.43,334.49,-68.29,39.27
1721916910940.0,45.36894279,-75.83024619,4.65,329.49,-59.38,48.15
1721916911940.0,45.36896562,-75.83027022,5.26,326.39,-52.27,49.72
1721916912940.0,45.36898832,-75.83028168,5.31,333.63,-56.11,49.7
1721916913940.0,45.36901597,-75.83029833,5.67,332.91,-60.18,46.94
1721916914940.0,45.36904031,-75.83030749,5.31,336.76,-64.29,41.06
1721916915940.0,45.36906391,-75.83032014,5.32,335.93,-67.97,40.05
1721916916940.0,45.36908278,-75.83033891,5.13,329.58,-60.41,49.12
1721916917940.0,45.36910357,-75.83035172,4.91,332.56,-57.41,54.49
1721916918940.0,45.36912732,-75.83036607,5.33,334.29,-50.6,53.85
1721916919940.0,45.36915108,-75.83038633,5.37,330.08,-50.85,51.12
1721916920940.0,45.36917092,-75.83040072,4.88,332.69,-65.33,43.89
1721916921939.0,45.36919783,-75.83041658,5.04,335.56,-72.2,42.19
1721916922938.0,45.36921859,-75.83042973,5.07,335.34,-56.51,47.14
1721916923938.0,45.36923056,-75.83044604,4.08,329.56,-54.89,46.54
1721916924939.0,45.36924696,-75.83045592,4.39,335.94,-67.28,38.0
1721916925939.0,45.36926971,-75.83047227,5.19,335.57,-72.8,35.82
1721916926939.0,45.36928603,-75.83049399,4.99,326.62,-74.63,36.65
1721916927939.0,45.36930083,-75.83051835,4.72,321.41,-72.29,38.46
1721916928938.0,45.36931863,-75.8305414,4.99,321.77,-69.75,42.46
1721916929938.0,45.36933595,-75.83056449,5.34,319.71,-71.51,41.99
1721916930939.0,45.36935838,-75.83058637,5.69,322.84,-67.81,40.29
1721916931938.0,45.36938042,-75.83061757,6.26,321.06,-63.1,41.37
1721916932938.0,45.3693984,-75.83063948,5.88,320.84,-63.89,38.65
1721916933939.0,45.3694218,-75.83066167,6.25,324.67,-63.35,39.93
1721916934938.0,45.3694416,-75.83068652,5.64,319.87,-65.35,43.08
1721916935938.0,45.36945937,-75.83070891,5.1,320.2,-66.03,49.67
1721916936938.0,45.36947796,-75.83072586,4.93,322.64,-63.35,51.35
1721916937938.0,45.36949747,-75.83073901,4.82,329.36,-61.49,45.62
1721916938938.0,45.36951796,-75.83076578,5.62,320.89,-59.45,46.62
1721916939938.0,45.36954116,-75.83079261,5.96,320.26,-58.32,50.69
1721916940938.0,45.36956245,-75.83081699,6.06,319.44,-60.52,49.84
1721916941938.0,45.36958943,-75.83084087,6.21,325.3,-58.07,49.29
1721916942938.0,45.36960855,-75.83085951,5.6,323.72,-62.25,40.64
1721916943938.0,45.36963195,-75.83087744,5.71,326.54,-68.92,38.18
1721916944938.0,45.36965014,-75.83090298,5.6,321.47,-64.45,42.23
1721916945938.0,45.36966609,-75.83092498,4.84,320.14,-61.0,48.93
1721916946938.0,45.36969018,-75.83095134,5.83,322.74,-63.02,46.41
1721916947938.0,45.36971108,-75.83097203,5.54,324.25,-64.1,45.58
1721916948938.0,45.36973155,-75.83099268,5.52,322.62,-59.78,47.01
1721916949938.0,45.36975166,-75.83101654,5.3,319.75,-56.68,45.61
1721916950938.0,45.36976865,-75.83103718,5.03,322.16,-62.18,41.68
1721916951938.0,45.36978613,-75.83105037,4.41,327.99,-70.29,43.16
1721916952938.0,45.3698077,-75.83107055,4.7,327.97,-66.03,51.08
1721916953938.0,45.36982715,-75.83109108,5.18,326.82,-66.04,51.56
1721916954938.0,45.36984798,-75.83109835,4.79,335.5,-65.24,45.26
1721916955938.0,45.36987103,-75.83112058,5.03,330.92,-75.12,40.2
1721916956938.0,45.36989517,-75.83114226,5.74,328.57,-70.65,45.06
1721916957938.0,45.36991411,-75.83115995,5.18,327.93,-64.28,47.9
1721916958938.0,45.3699349,-75.83117769,5.27,328.77,-63.35,44.57
1721916959938.0,45.36995446,-75.83119536,5.24,328.0,-66.37,44.1
1721916960938.0,45.36997939,-75.83121085,5.56,336.56,-67.2,47.31
1721916961938.0,45.37000356,-75.83123775,6.03,328.85,-62.0,47.22
1721916962938.0,45.37002505,-75.83126229,6.0,324.12,-59.05,46.86
1721916963938.0,45.37005221,-75.83128736,6.28,326.43,-58.51,49.37
1721916964938.0,45.3700746,-75.83130475,6.0,329.29,-56.3,50.26
1721916965938.0,45.37010122,-75.83132198,6.2,330.22,-57.17,49.24
1721916966938.0,45.3701296,-75.83133976,6.09,332.61,-68.39,42.28
1721916967938.0,45.37015329,-75.83135527,5.73,334.32,-74.95,43.88
1721916968938.0,45.3701781,-75.83137492,5.8,331.86,-64.17,53.1
1721916969938.0,45.37019719,-75.83139118,5.06,329.67,-56.22,46.71
1721916970938.0,45.37021473,-75.83140479,4.84,334.74,-71.43,41.83
1721916971938.0,45.3702379,-75.8314168,5.16,338.07,-73.12,33.39
1721916972938.0,45.37025818,-75.83143602,5.5,328.31,-73.03,37.51
1721916973938.0,45.3702734,-75.83145134,4.92,329.62,-71.56,44.14
1721916974938.0,45.37029513,-75.83146413,4.89,333.79,-69.67,45.88
1721916975938.0,45.3703173,-75.83148011,5.11,331.43,-66.12,46.15
1721916976938.0,45.37033495,-75.83149242,4.84,333.18,-64.72,41.27
1721916977938.0,45.37035547,-75.83150563,5.04,334.98,-60.92,40.89
1721916978938.0,45.37036728,-75.83152923,4.5,317.67,-54.54,57.39
1721916979938.0,45.37035006,-75.83154366,2.48,262.01,-43.5,55.61
1721916980938.0,45.37033599,-75.83155736,2.57,236.41,-49.87,54.97
1721916981938.0,45.37032563,-75.83156598,2.16,224.87,-41.87,62.32
1721916982938.0,45.37031364,-75.83157819,2.73,221.1,-45.57,62.11
1721916983938.0,45.37030151,-75.83158762,2.89,219.38,-39.7,55.81
1721916984938.0,45.37028899,-75.83160118,3.33,221.37,-44.06,58.17
1721916985938.0,45.37027379,-75.83161579,3.65,217.93,-35.29,61.98
1721916986938.0,45.3702596,-75.83163834,4.15,223.13,-23.44,63.19
1721916987938.0,45.37024144,-75.83165576,4.52,217.87,-29.47,62.85
1721916988938.0,45.37022795,-75.83167563,4.48,223.84,-45.59,57.16
1721916989938.0,45.3702179,-75.83170061,4.24,240.49,-56.62,54.89
1721916990938.0,45.37020666,-75.83171693,3.64,234.34,-43.26,56.99
1721916991938.0,45.37018244,-75.83174079,4.86,222.6,-16.0,67.37
1721916992938.0,45.37016254,-75.83175562,4.9,212.5,0.34,68.37
1721916993938.0,45.37014744,-75.83177875,4.91,219.16,-5.37,69.76
1721916994938.0,45.37013228,-75.83179586,4.39,213.66,-26.29,69.97
1721916995938.0,45.37011577,-75.83181882,4.7,217.81,-26.18,65.87
1721916996938.0,45.37009883,-75.83184326,5.1,221.07,-28.77,64.97
1721916997938.0,45.37008092,-75.8318641,4.86,216.19,-26.57,64.0
1721916998938.0,45.37006589,-75.83188907,5.12,222.23,-21.26,67.96
1721916999938.0,45.37004617,-75.83191081,5.1,219.43,-43.77,59.61
1721917000938.0,45.37002655,-75.83193779,5.4,223.83,-62.33,45.73
1721917001938.0,45.37000465,-75.83195674,4.95,218.02,-56.48,52.76
1721917002938.0,45.36998065,-75.83196866,4.98,204.95,-48.93,56.41
1721917003938.0,45.3699607,-75.83198634,4.77,211.53,-42.26,57.63
1721917004938.0,45.36993822,-75.83199961,4.95,206.19,-42.53,63.71
1721917005938.0,45.36991497,-75.83200923,4.82,202.19,-37.6,62.67
1721917006938.0,45.36989691,-75.8320319,4.8,213.07,-35.85,64.73
1721917007938.0,45.3698749,-75.83204548,4.94,207.07,-29.48,66.26
1721917008938.0,45.36985519,-75.83206551,5.28,210.57,-32.99,62.91
1721917009938.0,45.36983457,-75.83208679,5.49,213.86,-41.99,62.91
1721917010938.0,45.36981508,-75.83210929,5.45,217.11,-33.76,67.75
1721917011938.0,45.36979206,-75.83212599,5.66,209.74,-44.46,63.32
1721917012938.0,45.36977358,-75.83215201,5.58,220.46,-42.58,62.42
1721917013938.0,45.36975153,-75.83217226,5.57,217.39,-46.35,57.26
1721917014938.0,45.36972962,-75.832193,5.71,216.25,-49.14,56.69
1721917015938.0,45.36970679,-75.83221576,5.83,216.83,-48.8,56.21
1721917016938.0,45.36968062,-75.83223082,5.84,209.68,-45.0,54.93
1721917017938.0,45.36965317,-75.83225483,5.93,210.56,-30.71,60.8
1721917018938.0,45.36963172,-75.83227076,5.49,208.04,-27.2,65.42
1721917019938.0,45.36961437,-75.83229099,5.2,214.61,-38.39,62.04
1721917020938.0,45.36959626,-75.83231563,5.45,217.01,-37.1,56.92
1721917021938.0,45.36957173,-75.83233689,6.03,213.0,-35.87,58.81
1721917022938.0,45.36954983,-75.83234976,5.59,208.0,-48.15,61.05
1721917023938.0,45.36953099,-75.83237251,5.37,216.84,-30.42,63.21
1721917024938.0,45.36950699,-75.83239373,5.88,214.5,-31.62,61.29
1721917025938.0,45.36948946,-75.83241485,5.75,212.36,-34.94,60.8
1721917026938.0,45.36947059,-75.8324335,5.39,214.4,-40.89,64.06
1721917027938.0,45.36945446,-75.83245264,4.7,223.9,-45.14,60.65
1721917028939.0,45.36943356,-75.83247852,5.21,221.47,-35.9,64.91
1721917029939.0,45.36940938,-75.83249762,5.72,213.03,-41.56,62.66
1721917030939.0,45.36938932,-75.83252474,5.88,217.86,-43.83,60.42
1721917031939.0,45.36936669,-75.83254604,5.83,215.98,-48.72,54.02
1721917032939.0,45.36934291,-75.83256581,6.18,213.32,-45.15,54.68
1721917033939.0,45.36932036,-75.83259038,5.86,216.1,-34.25,60.02
1721917034939.0,45.36929839,-75.83260172,5.62,208.28,-31.76,61.69
1721917035939.0,45.36928483,-75.8326283,5.38,218.36,-46.04,62.83
1721917036939.0,45.36926418,-75.83264261,5.04,214.54,-42.15,59.78
1721917037939.0,45.36923766,-75.83266368,5.56,211.4,-45.19,58.24
1721917038939.0,45.369219,-75.83268734,5.43,217.82,-46.49,58.93
1721917039939.0,45.36919689,-75.83271104,5.53,216.61,-45.06,58.8
1721917040939.0,45.36917753,-75.83273346,5.43,218.39,-37.06,60.94
1721917041939.0,45.36915564,-75.83275305,5.61,217.36,-35.48,62.06
1721917042939.0,45.36913762,-75.8327793,5.41,220.71,-42.07,63.69
1721917043939.0,45.36911661,-75.83279412,5.22,212.91,-40.02,61.78
1721917044939.0,45.36909371,-75.83281879,5.67,218.22,-36.69,60.44
1721917045939.0,45.36907041,-75.83283928,5.79,215.49,-43.82,59.29
1721917046939.0,45.36905043,-75.83286454,5.64,219.01,-41.07,60.24
1721917047939.0,45.36902887,-75.83288787,5.63,217.53,-33.01,63.02
1721917048938.0,45.36900261,-75.83290675,5.78,212.19,-32.35,62.62
1721917049938.0,45.36898407,-75.83292871,5.57,217.82,-22.31,66.54
1721917050939.0,45.36896121,-75.83295077,5.77,212.96,-26.8,67.5
1721917051938.0,45.36894297,-75.83297602,5.79,218.35,-30.37,65.93
1721917052938.0,45.36892322,-75.83300809,6.13,225.75,-36.56,63.13
1721917053938.0,45.36890384,-75.83303383,6.14,221.32,-40.88,59.92
1721917054938.0,45.36888498,-75.83306658,6.48,226.76,-43.44,58.92
1721917055938.0,45.36885965,-75.83308933,6.29,220.08,-44.69,57.35
1721917056938.0,45.36883573,-75.83311992,6.64,218.58,-41.28,61.18
1721917057938.0,45.36881608,-75.83315734,6.79,226.39,-46.17,58.61
1721917058938.0,45.36879581,-75.83318464,6.49,222.71,-49.9,53.45
1721917059938.0,45.36877521,-75.83320705,5.91,223.45,-52.5,53.65
1721917060938.0,45.36875772,-75.83322887,5.24,221.73,-45.81,55.31
1721917061938.0,45.36873777,-75.83324901,5.14,217.55,-45.9,59.59
1721917062938.0,45.3687219,-75.83327194,5.04,221.21,-46.4,60.28
1721917063938.0,45.36870839,-75.83329567,4.99,224.6,-45.34,57.94
1721917064938.0,45.36869064,-75.83332724,5.32,229.4,-37.97,62.34
1721917065938.0,45.3686675,-75.83334852,5.53,221.17,-26.86,65.43
1721917066938.0,45.36864812,-75.83337429,5.73,220.93,-10.21,67.43
1721917067938.0,45.36862899,-75.83339793,5.8,219.69,-14.91,68.58
1721917068938.0,45.36861148,-75.83342699,5.86,227.39,-36.64,71.45
1721917069938.0,45.36859293,-75.83344928,5.4,225.12,-31.5,68.43
1721917070938.0,45.36857688,-75.83347607,5.45,227.28,-10.69,68.17
1721917071938.0,45.36855623,-75.83350126,5.96,223.9,-18.18,67.12
1721917072938.0,45.36853794,-75.83353024,6.1,225.2,-40.21,61.11
1721917073938.0,45.36852459,-75.83356478,5.97,233.68,-40.67,57.73
1721917074938.0,45.36849976,-75.83359458,6.58,226.86,-40.09,59.62
1721917075938.0,45.36847806,-75.83362551,6.54,226.07,-43.3,62.13
1721917076938.0,45.36845738,-75.83365829,6.57,228.6,-34.92,64.36
1721917077938.0,45.36844393,-75.83368544,5.87,229.9,-30.2,66.38
1721917078938.0,45.36842644,-75.83370643,5.41,225.57,-23.77,66.91
1721917079938.0,45.36840608,-75.83372472,5.43,217.84,-34.41,62.1
1721917080938.0,45.36838988,-75.83375747,5.56,231.63,-51.56,55.37
1721917081938.0,45.36837001,-75.83378458,5.41,227.88,-44.51,55.7
1721917082938.0,45.36834437,-75.83380747,5.97,221.5,-35.83,59.83
1721917083938.0,45.36832578,-75.83383291,5.67,223.02,-38.17,63.9
1721917084938.0,45.36831315,-75.83385235,5.05,226.31,-32.93,64.61
1721917085938.0,45.36829653,-75.83387516,5.13,224.84,-33.75,63.03
1721917086938.0,45.36827865,-75.83390537,5.2,230.47,-27.2,64.88
1721917087938.0,45.36825877,-75.83393623,5.46,227.92,-31.76,65.77
1721917088938.0,45.36824102,-75.83396462,5.35,230.1,-41.37,64.03
1721917089938.0,45.36822634,-75.83399047,5.13,228.87,-47.94,58.02
1721917090938.0,45.36820735,-75.83401983,5.58,228.83,-49.64,53.93
1721917091938.0,45.36819056,-75.8340497,5.79,227.16,-45.2,57.48
1721917092938.0,45.36817204,-75.83407685,5.69,224.55,-45.13,59.62
1721917093938.0,45.36815642,-75.83409822,5.38,223.25,-48.97,56.93
1721917094938.0,45.36814229,-75.83412663,5.39,230.54,-54.58,52.07
1721917095938.0,45.368126,-75.83414832,4.98,227.2,-44.99,60.97
1721917096938.0,45.36811159,-75.83417282,4.65,228.25,-30.67,66.82
1721917097938.0,45.36809463,-75.83419801,5.07,223.42,-11.75,69.31
1721917098938.0,45.36807467,-75.83422468,5.38,225.59,-28.32,64.11
1721917099938.0,45.36806573,-75.83425931,5.23,240.83,-41.54,59.25
1721917100938.0,45.36805392,-75.8342791,4.41,234.36,-37.28,65.53
1721917101938.0,45.3680413,-75.83429504,4.36,226.59,-41.95,65.89
1721917102938.0,45.3680222,-75.83431838,4.81,223.77,-39.35,60.94
1721917103938.0,45.36800483,-75.8343511,5.39,232.11,-40.96,58.26
1721917104938.0,45.3679921,-75.83438295,5.35,232.95,-48.31,57.14
1721917105938.0,45.36797438,-75.83440123,4.89,225.79,-50.6,57.98
1721917106938.0,45.36795702,-75.83442154,4.82,224.36,-46.54,57.11
1721917107938.0,45.3679413,-75.83443662,4.21,221.82,-42.16,59.38
1721917108938.0,45.36792346,-75.83445224,4.47,213.15,-43.94,62.84
1721917109938.0,45.36790352,-75.83447168,4.9,216.03,-40.04,62.97
1721917110938.0,45.36788223,-75.83449726,5.63,219.64,-43.3,61.43
1721917111938.0,45.36786233,-75.83452643,5.99,224.26,-44.89,60.87
1721917112938.0,45.36784189,-75.83454963,5.95,222.09,-47.71,62.34
1721917113938.0,45.36782329,-75.83457476,5.87,222.8,-49.3,57.79
1721917114938.0,45.36780323,-75.83459762,5.96,220.7,-53.29,52.03
1721917115938.0,45.36778431,-75.83462461,5.71,221.29,-52.66,50.9
1721917116938.0,45.36776173,-75.83464775,5.64,215.27,-44.97,55.11
1721917117938.0,45.36773972,-75.8346671,5.43,215.74,-39.98,60.53
1721917118938.0,45.36772061,-75.83468339,5.15,214.17,-31.67,64.45
1721917119938.0,45.36770496,-75.83470582,5.19,221.49,-36.43,64.59
1721917120938.0,45.3676863,-75.83472766,5.19,217.84,-44.8,62.01
1721917121938.0,45.36767053,-75.83475646,5.34,225.56,-46.92,59.23
1721917122938.0,45.36764988,-75.83477534,5.41,218.34,-54.83,54.38
1721917123938.0,45.36763221,-75.83479877,5.21,222.65,-51.71,54.66
1721917124938.0,45.36761252,-75.83482199,5.09,220.44,-54.76,54.83
1721917125938.0,45.36759355,-75.83484539,5.1,218.89,-52.56,56.49
1721917126938.0,45.3675765,-75.83486382,4.74,219.1,-53.04,56.25
1721917127938.0,45.36755819,-75.834883,4.82,219.31,-58.32,54.91
1721917128938.0,45.36753958,-75.8349005,4.7,219.02,-42.09,59.46
1721917129938.0,45.36751647,-75.83491961,5.02,210.76,-19.34,69.02
1721917130938.0,45.36749581,-75.83493409,5.26,207.16,-36.44,63.22
1721917131938.0,45.36747768,-75.83495662,5.19,213.73,-35.17,63.63
1721917132938.0,45.36745653,-75.83497296,5.28,211.53,-25.87,64.39
1721917133938.0,45.3674348,-75.8350005,5.83,212.97,-19.17,64.2
1721917134938.0,45.36741251,-75.83501551,5.78,212.1,-22.18,67.97
1721917135938.0,45.36739582,-75.83503816,5.36,219.28,-39.94,63.2
1721917136938.0,45.36737671,-75.83506467,5.45,218.91,-41.91,60.59
1721917137938.0,45.36735192,-75.83508911,5.9,217.35,-48.19,58.15
1721917138938.0,45.36732895,-75.83511035,5.81,216.93,-55.34,55.23
1721917139938.0,45.36730415,-75.83513011,5.65,214.88,-51.95,53.51
1721917140938.0,45.36728121,-75.83515282,5.63,215.71,-42.84,60.76
1721917141938.0,45.36725805,-75.83516087,5.08,206.0,-38.0,65.09
1721917142939.0,45.36723822,-75.83517684,5.05,207.61,-41.21,63.79
1721917143939.0,45.36721903,-75.83519235,5.13,209.37,-32.11,68.1
1721917144939.0,45.36719543,-75.83520409,5.5,202.53,-9.65,70.08
1721917145939.0,45.36717113,-75.83522722,5.8,211.4,-20.48,68.74
1721917146939.0,45.36715116,-75.8352491,5.71,213.32,-38.6,65.43
1721917147939.0,45.3671344,-75.83527314,5.57,219.93,-50.41,55.87
1721917148939.0,45.36710988,-75.83529805,6.28,217.04,-57.14,51.59
1721917149939.0,45.36708291,-75.83531997,6.11,213.48,-48.77,59.29
1721917150939.0,45.36705588,-75.83534269,6.15,211.15,-51.39,55.33
1721917151939.0,45.36703532,-75.83536285,5.68,214.59,-46.22,58.2
1721917152939.0,45.36701194,-75.83538211,5.82,210.01,-38.81,64.48
1721917153939.0,45.36699205,-75.83540445,5.57,211.88,-48.52,59.31
1721917154939.0,45.36697211,-75.83542878,5.63,216.3,-54.42,54.1
1721917155939.0,45.36694594,-75.83544898,5.94,211.51,-39.31,61.31
1721917156939.0,45.36691612,-75.83546454,6.13,205.54,-32.86,61.61
1721917157939.0,45.36689291,-75.83548432,6.2,208.5,-41.59,58.27
1721917158939.0,45.36687161,-75.83550609,5.78,212.09,-32.57,63.34
1721917159939.0,45.36684406,-75.83551741,6.14,201.2,-31.72,63.75
1721917160939.0,45.36683217,-75.83554535,5.48,221.27,-33.03,62.08
1721917161939.0,45.36680608,-75.83555974,5.92,210.32,-31.32,63.88
1721917162939.0,45.3667837,-75.8355858,5.91,215.92,-24.32,64.68
1721917163939.0,45.36675653,-75.83560612,6.12,212.53,-29.63,64.6
1721917164939.0,45.36674216,-75.83562217,4.83,215.33,-25.61,66.53
1721917165939.0,45.36672087,-75.83564158,5.33,213.43,-17.74,67.08
1721917166939.0,45.36670473,-75.83566753,5.33,225.74,-14.74,66.85
1721917167939.0,45.36668327,-75.83568708,5.55,215.56,-39.46,59.06
1721917168939.0,45.36667653,-75.83572249,5.35,239.11,-55.55,45.83
1721917169939.0,45.36668529,-75.83573956,3.24,271.67,-47.11,53.15
1721917170939.0,45.36670709,-75.83574211,2.73,325.7,-60.58,47.39
1721917171939.0,45.3667194,-75.83574047,2.46,352.46,-64.59,43.88
1721917172939.0,45.36673765,-75.83575184,3.29,338.96,-68.55,42.66
1721917173937.0,45.36676364,-75.83576303,4.62,341.03,-77.18,37.74
1721917174938.0,45.36678145,-75.83578174,4.6,330.98,-79.59,36.66
1721917175938.0,45.366797,-75.83579201,4.14,331.72,-79.54,31.58
1721917176937.0,45.36681392,-75.83580786,4.22,327.22,-77.7,35.93
1721917177937.0,45.36682919,-75.83582607,4.55,322.23,-73.4,37.07
1721917178937.0,45.3668457,-75.83585004,5.07,322.27,-68.96,40.62
1721917179938.0,45.36686286,-75.8358711,4.69,321.68,-63.46,43.7
1721917180938.0,45.36688713,-75.83590058,5.74,318.24,-62.7,46.36
1721917181938.0,45.36690725,-75.83592225,5.45,320.8,-62.08,44.94
1721917182938.0,45.36693098,-75.83594317,5.24,324.83,-64.09,45.56
1721917183938.0,45.36695282,-75.83597449,5.95,317.77,-66.37,44.76
1721917184938.0,45.36697216,-75.83599341,5.55,323.84,-67.3,46.15
1721917185938.0,45.36699383,-75.83601448,5.65,325.96,-68.65,44.57
1721917186937.0,45.36701172,-75.83603763,5.57,321.29,-70.09,39.4
1721917187937.0,45.36703472,-75.83606344,6.04,321.62,-60.92,47.23
1721917188937.0,45.3670515,-75.83609475,5.68,316.07,-62.58,43.6
1721917189937.0,45.36707095,-75.83611487,5.22,319.73,-74.5,35.66
1721917190937.0,45.36709108,-75.83613531,5.34,320.8,-73.23,35.83
1721917191937.0,45.36710811,-75.83615501,5.02,315.54,-63.09,45.29
1721917192937.0,45.3671193,-75.83617474,4.23,312.54,-67.87,47.29
1721917193937.0,45.36713833,-75.83619693,4.83,318.17,-74.05,42.36
1721917194937.0,45.36715833,-75.83622479,5.25,318.4,-73.06,43.67
1721917195937.0,45.3671754,-75.83624833,5.07,317.58,-61.34,50.05
1721917196937.0,45.36719777,-75.83626664,5.09,322.24,-57.28,49.24
1721917197937.0,45.36722284,-75.83627952,5.4,329.83,-58.68,49.97
1721917198937.0,45.36724245,-75.83629857,5.24,327.58,-68.97,49.12
1721917199937.0,45.36726519,-75.83630324,4.82,338.21,-69.61,43.91
1721917200937.0,45.36728483,-75.83631883,4.9,334.04,-68.82,42.0
1721917201937.0,45.36730595,-75.83633609,5.2,333.21,-65.23,42.99
1721917202937.0,45.36733004,-75.83635035,5.26,335.42,-63.27,50.52
1721917203937.0,45.36734504,-75.83636657,4.85,327.5,-69.38,48.16
1721917204937.0,45.36736416,-75.83637797,4.46,335.85,-67.46,42.49
1721917205937.0,45.36738606,-75.8363936,5.2,335.84,-61.08,48.63
1721917206937.0,45.36740149,-75.83640364,4.48,336.21,-67.05,50.28
1721917207937.0,45.36742189,-75.83641295,4.29,340.12,-74.45,45.91
1721917208937.0,45.36744562,-75.83642049,4.77,342.51,-67.55,42.71
1721917209937.0,45.36746765,-75.83643154,4.97,340.86,-65.96,40.9
1721917210937.0,45.36748965,-75.83644497,5.05,341.2,-66.67,42.65
1721917211937.0,45.36750884,-75.83645451,4.49,340.49,-57.79,49.9
1721917212937.0,45.36752563,-75.83645928,4.49,344.69,-63.38,46.79
1721917213937.0,45.36754568,-75.83646139,4.52,348.9,-75.45,40.64
1721917214937.0,45.36757349,-75.83647348,5.33,347.34,-75.58,39.77
1721917215937.0,45.36759606,-75.83648553,5.07,343.8,-70.38,44.15
1721917216937.0,45.3676167,-75.83649828,4.94,338.45,-66.13,48.1
1721917217937.0,45.36763728,-75.83650662,4.66,339.95,-70.28,42.58
1721917218937.0,45.36766319,-75.83651586,5.21,343.44,-69.26,47.35
1721917219937.0,45.36768414,-75.8365329,5.23,339.0,-70.74,42.08
1721917220937.0,45.36770242,-75.83653735,4.82,343.56,-63.87,43.09
1721917221937.0,45.36772489,-75.83655266,4.89,339.05,-60.2,48.99
1721917222937.0,45.36774504,-75.83656903,4.81,336.65,-70.91,44.5
1721917223937.0,45.36776862,-75.83657809,5.04,338.66,-72.03,44.49
1721917224937.0,45.36779286,-75.83658643,5.15,343.42,-70.45,42.05
1721917225937.0,45.36781476,-75.83659787,5.26,338.63,-73.11,39.88
1721917226937.0,45.367837,-75.83660847,5.18,339.08,-77.04,36.33
1721917227937.0,45.36785991,-75.83662309,5.33,337.17,-76.42,40.61
1721917228937.0,45.36788157,-75.83663802,5.33,333.19,-62.55,48.3
1721917229937.0,45.36790656,-75.8366558,5.44,333.39,-57.25,50.13
1721917230937.0,45.36793501,-75.83667085,5.91,337.5,-62.12,47.82
1721917231937.0,45.3679577,-75.83668479,5.68,336.58,-65.73,47.59
1721917232937.0,45.36797656,-75.83670381,5.24,332.85,-72.71,44.06
1721917233937.0,45.36799754,-75.83671205,5.0,340.5,-70.12,39.5
1721917234937.0,45.36802302,-75.83673037,5.49,336.59,-63.89,46.67
1721917235937.0,45.36804441,-75.83674228,5.0,339.17,-78.97,40.57
1721917236937.0,45.36806493,-75.83672507,4.09,10.74,-81.65,36.93
1721917237937.0,45.36809378,-75.83674935,5.53,340.17,-79.48,38.62
1721917238937.0,45.36811312,-75.83676312,4.76,334.01,-79.17,38.5
1721917239937.0,45.36813751,-75.83677905,5.2,335.47,-76.71,37.1
1721917240937.0,45.3681657,-75.83679826,6.18,335.05,-67.57,42.6
1721917241937.0,45.36818646,-75.83681803,5.73,330.24,-59.84,46.02
1721917242937.0,45.36821204,-75.83682887,5.68,337.26,-66.74,39.56
1721917243937.0,45.3682395,-75.83683892,6.31,343.89,-68.89,43.19
1721917244937.0,45.3682638,-75.83685828,5.93,338.7,-68.06,48.71
1721917245937.0,45.36828701,-75.8368727,5.58,338.01,-70.83,44.33
1721917246937.0,45.36831527,-75.83688822,5.84,340.75,-70.72,41.5
1721917247937.0,45.3683394,-75.83690809,6.0,331.91,-69.95,42.22
1721917248937.0,45.3683624,-75.83692409,5.9,335.33,-68.6,44.56
1721917249937.0,45.36838689,-75.836939,5.93,334.92,-66.65,45.01
1721917250937.0,45.36840887,-75.83695429,5.72,336.91,-72.24,40.14
1721917251937.0,45.36843877,-75.83695812,5.81,349.31,-70.56,40.77
1721917252937.0,45.36846672,-75.83696554,5.89,347.8,-74.65,41.26
1721917253937.0,45.36848731,-75.83698385,5.39,337.74,-74.85,40.74
1721917254937.0,45.36851428,-75.83699471,5.84,337.44,-71.35,43.22
1721917255937.0,45.36853549,-75.83701171,5.48,332.39,-66.73,41.93
1721917256937.0,45.36855648,-75.83702892,5.42,332.81,-73.19,39.12
1721917257937.0,45.36857538,-75.83704735,5.41,329.77,-76.18,39.67
1721917258937.0,45.36859856,-75.83706468,5.34,333.73,-76.93,40.45
1721917259937.0,45.36862057,-75.83708155,5.36,333.36,-76.02,39.85
1721917260937.0,45.3686422,-75.83709381,5.22,335.59,-77.74,38.62
