#Team:9154
#BoatNo:1
#Source:SailLogger iOS
#Interval:1
#Device:iPhone
timestamp,latitude,longitude,sog,cog,heel,pitch
1721921502944.0,45.36765648,-75.84259101,6.15,118.25,89.93,11.26
1721921503944.0,45.36764227,-75.84255707,6.0,118.86,88.41,11.99
1721921504944.0,45.36762805,-75.84252097,6.17,118.34,85.36,10.22
1721921505944.0,45.36761672,-75.84247978,6.52,113.81,83.01,9.04
1721921506944.0,45.36760468,-75.84243937,6.54,113.97,82.18,13.57
1721921507944.0,45.36759029,-75.8424049,6.31,118.22,79.9,7.27
1721921508944.0,45.36757496,-75.84236834,6.42,120.01,96.08,11.2
1721921509944.0,45.36755389,-75.84233402,6.72,126.41,93.9,9.3
1721921510944.0,45.36753364,-75.84229312,7.23,124.87,85.81,10.73
1721921511944.0,45.36751637,-75.84225066,7.36,121.93,84.8,12.3
1721921512944.0,45.36750232,-75.8422096,7.09,118.44,84.78,11.2
1721921513944.0,45.36748505,-75.84217229,6.9,120.35,90.75,12.4
1721921514944.0,45.36746738,-75.84213377,6.98,121.81,88.97,6.53
1721921515944.0,45.36745085,-75.84209644,6.85,122.48,83.54,16.63
1721921516943.0,45.36743616,-75.84206337,6.41,122.13,83.35,21.0
1721921517943.0,45.36741815,-75.84202474,6.76,122.59,82.34,19.38
1721921518943.0,45.36740012,-75.84198158,7.27,121.06,81.01,17.85
1721921519943.0,45.36737922,-75.84193639,7.78,122.25,90.31,16.33
1721921520943.0,45.36736189,-75.84189761,7.35,122.4,90.82,17.66
1721921521943.0,45.36734551,-75.84185259,7.4,119.67,97.66,23.19
1721921522943.0,45.36732913,-75.84180779,7.48,117.97,86.03,17.06
1721921523943.0,45.36732099,-75.84176467,6.99,111.18,89.65,16.02
1721921524943.0,45.36731288,-75.84173007,6.26,111.07,83.59,8.56
1721921525943.0,45.36730267,-75.84169675,5.88,112.02,92.3,12.77
1721921526943.0,45.36729332,-75.841659,5.99,110.44,91.76,10.72
1721921527943.0,45.36728469,-75.84161791,6.27,109.29,96.4,11.66
1721921528943.0,45.36727449,-75.84157848,6.37,110.75,97.89,11.89
1721921529943.0,45.36726461,-75.84154014,6.27,110.02,84.01,5.08
1721921530943.0,45.36725534,-75.84149852,6.45,108.42,88.38,14.5
1721921531943.0,45.36725016,-75.84146224,5.98,105.44,75.38,17.36
1721921532943.0,45.36724206,-75.84142469,5.96,107.03,82.31,4.24
1721921533943.0,45.36723017,-75.84138381,6.33,111.14,91.57,8.16
1721921534943.0,45.36722117,-75.84134653,6.16,110.11,95.61,5.54
1721921535943.0,45.36720902,-75.8413051,6.49,111.29,89.1,-2.88
1721921536943.0,45.36719701,-75.84126261,6.71,112.85,92.21,3.32
1721921537943.0,45.3671868,-75.8412282,6.16,113.58,92.62,9.9
1721921538943.0,45.3671762,-75.84119691,5.69,114.36,91.96,9.96
1721921539943.0,45.36716675,-75.84116703,5.44,113.7,88.11,6.59
1721921540943.0,45.36715684,-75.84113485,5.36,112.53,86.43,6.21
1721921541943.0,45.36714625,-75.84110179,5.43,113.51,76.51,15.87
1721921542943.0,45.36713645,-75.84106575,5.62,111.66,62.27,22.77
1721921543943.0,45.36712832,-75.84102801,5.86,109.14,77.9,-6.5
1721921544943.0,45.36711877,-75.84098577,6.3,109.75,82.54,-4.26
1721921545943.0,45.3671078,-75.84094936,6.1,110.97,81.24,-0.78
1721921546943.0,45.36709523,-75.84090385,6.77,110.77,76.59,-0.25
1721921547943.0,45.36708491,-75.84086322,6.66,109.74,88.64,14.1
